date,us_yield_10y,us_yield_10y_ma20,us_yield_10y_ma60,us_yield_10y_percentile_250d
2002-03-07,5.22,4.941,5.025166666666667,0.778
2002-03-08,5.33,4.961,5.027833333333334,0.894
2002-03-11,5.33,4.9825,5.031166666666667,0.892
2002-03-12,5.32,5.003,5.036166666666666,0.88
2002-03-13,5.28,5.0185,5.038666666666667,0.842
2002-03-14,5.4,5.038,5.041333333333333,0.928
2002-03-15,5.35,5.058,5.042833333333333,0.902
2002-03-18,5.32,5.081,5.0455000000000005,0.87
2002-03-19,5.33,5.1035,5.049666666666666,0.882
2002-03-20,5.4,5.129499999999999,5.055000000000001,0.926
2002-03-21,5.39,5.154999999999999,5.0595,0.918
2002-03-22,5.4,5.183,5.063166666666666,0.924
2002-03-25,5.41,5.2105,5.066333333333334,0.938
2002-03-26,5.35,5.2315,5.069999999999999,0.884
2002-03-27,5.35,5.257,5.073333333333333,0.882
2002-03-28,5.42,5.284000000000001,5.079166666666667,0.952
2002-04-01,5.44,5.307,5.083166666666667,0.962
2002-04-02,5.36,5.324,5.0865,0.884
2002-04-03,5.3,5.338,5.0885,0.806
2002-04-04,5.28,5.349,5.091666666666667,0.784
2002-04-05,5.22,5.349,5.093666666666667,0.7
2002-04-08,5.25,5.345000000000001,5.096166666666666,0.728
2002-04-09,5.22,5.339499999999999,5.099833333333334,0.694
2002-04-10,5.24,5.335500000000001,5.105166666666666,0.716
2002-04-11,5.22,5.3325000000000005,5.110333333333333,0.688
2002-04-12,5.18,5.3214999999999995,5.115333333333334,0.608
2002-04-15,5.15,5.3115000000000006,5.119833333333333,0.572
2002-04-16,5.2,5.3055,5.123500000000001,0.636
2002-04-17,5.24,5.301,5.1285,0.714
2002-04-18,5.23,5.2925,5.133,0.704
2002-04-19,5.21,5.2835,5.135666666666667,0.658
2002-04-22,5.19,5.273,5.137666666666667,0.608
2002-04-23,5.18,5.2615,5.138999999999999,0.598
2002-04-24,5.11,5.2495,5.138833333333333,0.512
2002-04-25,5.1,5.237,5.140166666666667,0.502
2002-04-26,5.08,5.22,5.141166666666666,0.488
2002-04-29,5.13,5.2045,5.142166666666666,0.554
2002-04-30,5.11,5.192,5.143666666666666,0.522
2002-05-01,5.08,5.181,5.146,0.49
2002-05-02,5.13,5.1735,5.1495,0.564
2002-05-03,5.08,5.1665,5.152166666666668,0.492
2002-05-06,5.1,5.159000000000001,5.155,0.516
2002-05-07,5.09,5.1525,5.158166666666667,0.506
2002-05-08,5.24,5.1525,5.163666666666667,0.744
2002-05-09,5.2,5.1515,5.1675,0.674
2002-05-10,5.15,5.15,5.169833333333333,0.606
2002-05-13,5.23,5.154,5.1745,0.73
2002-05-14,5.32,5.159999999999999,5.182166666666666,0.836
2002-05-15,5.28,5.162,5.188833333333333,0.81
2002-05-16,5.2,5.1605,5.194166666666667,0.678
2002-05-17,5.27,5.163500000000001,5.200666666666667,0.796
2002-05-20,5.21,5.1645,5.206833333333333,0.7
2002-05-21,5.18,5.164499999999999,5.212166666666667,0.644
2002-05-22,5.13,5.1655,5.2155000000000005,0.578
2002-05-23,5.16,5.1685,5.220833333333333,0.626
2002-05-24,5.16,5.1725,5.225499999999999,0.628
2002-05-28,5.16,5.1739999999999995,5.2285,0.63
2002-05-29,5.11,5.174,5.23,0.54
2002-05-30,5.06,5.173,5.230666666666667,0.466
2002-05-31,5.08,5.1705,5.231,0.498
2002-06-03,5.06,5.1695,5.2283333333333335,0.468
2002-06-04,5.04,5.1665,5.2235,0.45
2002-06-05,5.08,5.166,5.219333333333334,0.508
2002-06-06,5.04,5.156000000000001,5.214666666666667,0.452
2002-06-07,5.1,5.151,5.211666666666667,0.546
2002-06-10,5.07,5.147,5.206166666666666,0.492
2002-06-11,5.02,5.1365,5.200666666666666,0.432
2002-06-12,4.98,5.1194999999999995,5.194999999999999,0.386
2002-06-13,4.94,5.102500000000001,5.1885,0.342
2002-06-14,4.83,5.0840000000000005,5.178999999999999,0.212
2002-06-17,4.89,5.0649999999999995,5.1706666666666665,0.286
2002-06-18,4.88,5.0485,5.162000000000001,0.27
2002-06-19,4.76,5.027500000000001,5.151166666666667,0.184
2002-06-20,4.85,5.0135,5.142833333333334,0.24
2002-06-21,4.79,4.995,5.1335,0.202
2002-06-24,4.87,4.9805,5.124333333333333,0.266
2002-06-25,4.88,4.9665,5.114999999999999,0.288
2002-06-26,4.75,4.9485,5.104833333333334,0.18
2002-06-27,4.84,4.9375,5.097166666666667,0.236
2002-06-28,4.86,4.926499999999999,5.090166666666666,0.266
2002-07-01,4.85,4.916,5.0840000000000005,0.254
2002-07-02,4.77,4.9025,5.076,0.192
2002-07-03,4.78,4.8875,5.068666666666667,0.2
2002-07-05,4.9,4.8805,5.063,0.342
2002-07-08,4.84,4.8675,5.0566666666666675,0.246
2002-07-09,4.78,4.853,5.05,0.202
2002-07-10,4.66,4.834999999999999,5.041833333333334,0.142
2002-07-11,4.66,4.819000000000001,5.032833333333333,0.144
2002-07-12,4.63,4.8035,5.022666666666667,0.126
2002-07-15,4.66,4.795,5.013166666666667,0.15
2002-07-16,4.75,4.787999999999999,5.0055,0.198
2002-07-17,4.71,4.7795000000000005,4.9975,0.18
2002-07-18,4.66,4.7745,4.988833333333334,0.152
2002-07-19,4.61,4.7625,4.980500000000001,0.108
2002-07-22,4.51,4.7485,4.970666666666667,0.052
2002-07-23,4.47,4.7285,4.9605,0.044
2002-07-24,4.49,4.709,4.949833333333333,0.048
2002-07-25,4.43,4.693,4.9385,0.04
2002-07-26,4.43,4.6725,4.927666666666667,0.042
2002-07-29,4.62,4.660500000000001,4.919166666666667,0.14
2002-07-30,4.65,4.650499999999999,4.912,0.17
2002-07-31,4.51,4.6375,4.902166666666667,0.07
2002-08-01,4.47,4.622,4.8918333333333335,0.054
2002-08-02,4.33,4.5935,4.876666666666667,0.028
2002-08-05,4.29,4.566000000000001,4.8615,0.012
2002-08-06,4.42,4.548,4.849333333333333,0.048
2002-08-07,4.35,4.532500000000001,4.834666666666666,0.04
2002-08-08,4.4,4.5195,4.819333333333333,0.048
2002-08-09,4.27,4.5015,4.8025,0.012
2002-08-12,4.22,4.4795,4.786166666666666,0.006
2002-08-13,4.12,4.448,4.7669999999999995,0.004
2002-08-14,4.06,4.4155,4.747833333333333,0.004
2002-08-15,4.17,4.391,4.731,0.012
2002-08-16,4.32,4.3765,4.7175,0.05
2002-08-19,4.29,4.365499999999999,4.703,0.034
2002-08-20,4.17,4.350499999999999,4.6865,0.014
2002-08-21,4.2,4.336,4.6705000000000005,0.02
2002-08-22,4.3,4.3294999999999995,4.656999999999999,0.052
2002-08-23,4.25,4.3205,4.6434999999999995,0.036
2002-08-26,4.22,4.3004999999999995,4.629166666666666,0.028
2002-08-27,4.29,4.282500000000001,4.6163333333333325,0.052
2002-08-28,4.22,4.268,4.602666666666667,0.03
2002-08-29,4.16,4.2524999999999995,4.5873333333333335,0.012
2002-08-30,4.14,4.243,4.572333333333334,0.012
2002-09-03,3.98,4.2275,4.5536666666666665,0.004
2002-09-04,3.96,4.2044999999999995,4.535166666666667,0.004
2002-09-05,3.91,4.1825,4.516666666666667,0.004
2002-09-06,4.05,4.165,4.501166666666666,0.016
2002-09-09,4.05,4.154,4.4863333333333335,0.018
2002-09-10,4.0,4.143,4.4725,0.016
2002-09-11,4.07,4.140499999999999,4.458833333333333,0.032
2002-09-12,3.98,4.1365,4.443833333333333,0.014
2002-09-13,3.92,4.1240000000000006,4.429833333333334,0.008
2002-09-16,3.9,4.103,4.414000000000001,0.004
2002-09-17,3.87,4.082,4.398666666666667,0.004
2002-09-18,3.86,4.0665,4.381833333333334,0.004
2002-09-19,3.79,4.046,4.363666666666666,0.004
2002-09-20,3.79,4.0205,4.347666666666667,0.006
2002-09-23,3.7,3.993,4.328666666666666,0.004
2002-09-24,3.69,3.9665,4.309166666666667,0.004
2002-09-25,3.77,3.9405,4.291166666666666,0.012
2002-09-26,3.79,3.9189999999999996,4.2748333333333335,0.02
2002-09-27,3.69,3.8954999999999997,4.256666666666667,0.006
2002-09-30,3.63,3.87,4.2355,0.004
2002-10-01,3.72,3.857,4.216833333333333,0.02
2002-10-02,3.71,3.8445,4.199,0.02
2002-10-03,3.7,3.8339999999999996,4.183000000000001,0.018
2002-10-04,3.69,3.816,4.166833333333334,0.012
2002-10-07,3.64,3.7954999999999997,4.150333333333333,0.008
2002-10-08,3.65,3.778,4.1335,0.012
2002-10-09,3.61,3.7550000000000003,4.1145,0.004
2002-10-10,3.68,3.7399999999999998,4.097333333333333,0.02
2002-10-11,3.83,3.7355000000000005,4.0835,0.068
2002-10-15,4.07,3.7439999999999998,4.0745,0.122
2002-10-16,4.06,3.7535000000000003,4.067,0.118
2002-10-17,4.16,3.7685000000000004,4.061833333333333,0.142
2002-10-18,4.14,3.786,4.056,0.138
2002-10-21,4.24,3.8085,4.052833333333333,0.182
2002-10-22,4.27,3.8370000000000006,4.050166666666667,0.194
2002-10-23,4.26,3.8655,4.0441666666666665,0.192
2002-10-24,4.16,3.8849999999999993,4.036,0.148
2002-10-25,4.12,3.9015,4.0295,0.134
2002-10-28,4.1,3.9220000000000006,4.0233333333333325,0.132
2002-10-29,3.97,3.939,4.017333333333333,0.096
2002-10-30,3.99,3.9524999999999997,4.012333333333333,0.108
2002-10-31,3.93,3.9635000000000007,4.004166666666666,0.092
2002-11-01,4.01,3.979,3.9985,0.12
2002-11-04,4.07,3.998,3.993,0.144
2002-11-05,4.1,4.021,3.990166666666667,0.154
2002-11-06,4.09,4.043,3.9879999999999995,0.152
2002-11-07,3.88,4.0565,3.9840000000000004,0.08
2002-11-08,3.85,4.065,3.9805,0.072
2002-11-12,3.84,4.065499999999999,3.975,0.072
2002-11-13,3.84,4.054,3.967,0.074
2002-11-14,4.03,4.0525,3.9626666666666663,0.14
2002-11-15,4.05,4.047,3.9606666666666666,0.148
2002-11-18,4.02,4.0409999999999995,3.957666666666667,0.14
2002-11-19,3.99,4.0285,3.9524999999999997,0.13
2002-11-20,4.08,4.019,3.9496666666666664,0.184
2002-11-21,4.14,4.013,3.948333333333333,0.212
2002-11-22,4.18,4.013999999999999,3.9465,0.24
2002-11-25,4.19,4.0175,3.9459999999999997,0.244
2002-11-26,4.08,4.0165,3.944666666666667,0.186
2002-11-27,4.26,4.031,3.9466666666666663,0.278
2002-11-29,4.22,4.0424999999999995,3.9506666666666663,0.262
2002-12-02,4.22,4.0569999999999995,3.9549999999999996,0.264
2002-12-03,4.24,4.0685,3.9605,0.278
2002-12-04,4.18,4.074,3.962666666666667,0.246
2002-12-05,4.13,4.0755,3.964,0.212
2002-12-06,4.09,4.0755,3.9655,0.194
2002-12-09,4.06,4.0845,3.9653333333333336,0.168
2002-12-10,4.06,4.095,3.966666666666667,0.17
2002-12-11,4.01,4.1035,3.968166666666667,0.142
2002-12-12,4.01,4.112,3.9699999999999998,0.144
2002-12-13,4.07,4.114,3.973333333333333,0.194
2002-12-16,4.15,4.119,3.9781666666666666,0.252
2002-12-17,4.13,4.1245,3.9838333333333336,0.238
2002-12-18,4.06,4.128,3.988333333333333,0.18
2002-12-19,3.96,4.122,3.9926666666666666,0.114
2002-12-20,3.97,4.1135,3.997333333333333,0.122
2002-12-23,3.98,4.1035,4.0008333333333335,0.132
2002-12-24,3.95,4.0915,4.0035,0.112
2002-12-26,3.93,4.084,4.0075,0.11
2002-12-27,3.83,4.0625,4.010833333333333,0.07
2002-12-30,3.82,4.0425,4.0125,0.068
2002-12-31,3.83,4.023000000000001,4.0145,0.076
2003-01-02,4.07,4.0145,4.020666666666666,0.232
2003-01-03,4.05,4.008,4.026666666666666,0.198
2003-01-06,4.09,4.005999999999999,4.034166666666667,0.26
2003-01-07,4.04,4.003500000000001,4.040666666666667,0.192
2003-01-08,4.0,4.000500000000001,4.047166666666667,0.17
2003-01-09,4.19,4.007,4.055666666666666,0.346
2003-01-10,4.16,4.0145,4.061166666666667,0.322
2003-01-13,4.15,4.0215000000000005,4.0625,0.314
2003-01-14,4.1,4.023,4.063166666666667,0.28
2003-01-15,4.1,4.0205,4.062166666666666,0.282
2003-01-16,4.1,4.019,4.0615,0.284
2003-01-17,4.05,4.0184999999999995,4.058333333333334,0.208
2003-01-21,4.01,4.021,4.053999999999999,0.182
2003-01-22,3.95,4.0200000000000005,4.0488333333333335,0.13
2003-01-23,3.98,4.02,4.045833333333333,0.158
2003-01-24,3.94,4.019499999999999,4.042833333333333,0.128
2003-01-27,3.98,4.022,4.0408333333333335,0.164
2003-01-28,4.0,4.0305,4.041333333333333,0.188
2003-01-29,4.06,4.0424999999999995,4.0425,0.254
2003-01-30,4.0,4.051,4.043666666666667,0.19
2003-01-31,4.0,4.0475,4.0435,0.192
2003-02-03,4.01,4.0455000000000005,4.0425,0.212
2003-02-04,3.96,4.039,4.040166666666667,0.144
2003-02-05,4.02,4.037999999999999,4.039,0.23
2003-02-06,3.97,4.036499999999999,4.0405,0.156
2003-02-07,3.96,4.025,4.042333333333334,0.146
2003-02-10,3.99,4.0165,4.044833333333333,0.192
2003-02-11,3.98,4.008,4.047166666666667,0.178
2003-02-12,3.93,3.9995000000000003,4.0455000000000005,0.124
2003-02-13,3.89,3.989,4.042833333333333,0.108
2003-02-14,3.95,3.9814999999999996,4.041666666666667,0.144
2003-02-18,3.94,3.976,4.0408333333333335,0.138
2003-02-19,3.88,3.9695,4.0375,0.106
2003-02-20,3.85,3.9644999999999997,4.032666666666667,0.094
2003-02-21,3.9,3.9605000000000006,4.0280000000000005,0.122
2003-02-24,3.86,3.9565000000000006,4.0225,0.102
2003-02-25,3.81,3.9480000000000004,4.018,0.068
2003-02-26,3.78,3.9370000000000003,4.01,0.056
2003-02-27,3.76,3.9219999999999997,4.0023333333333335,0.052
2003-02-28,3.71,3.9075,3.9938333333333333,0.046
2003-03-03,3.68,3.8914999999999997,3.9844999999999997,0.022
2003-03-04,3.65,3.8735,3.9756666666666667,0.018
2003-03-05,3.63,3.857,3.9673333333333334,0.01
2003-03-06,3.67,3.8395,3.960333333333333,0.028
2003-03-07,3.63,3.8225000000000002,3.9531666666666667,0.012
2003-03-10,3.59,3.804,3.9453333333333327,0.004
2003-03-11,3.6,3.7845,3.9385,0.008
2003-03-12,3.6,3.7655000000000003,3.9316666666666666,0.01
2003-03-13,3.74,3.7559999999999993,3.926166666666667,0.088
2003-03-14,3.72,3.7474999999999996,3.919,0.086
2003-03-17,3.82,3.7410000000000005,3.9138333333333337,0.126
2003-03-18,3.91,3.7395000000000005,3.9113333333333333,0.194
2003-03-19,3.98,3.7445,3.9116666666666666,0.276
2003-03-20,4.01,3.7525,3.9123333333333337,0.334
2003-03-21,4.11,3.7629999999999995,3.9145,0.468
2003-03-24,3.98,3.7689999999999997,3.915,0.278
2003-03-25,3.97,3.7769999999999997,3.9156666666666666,0.258
2003-03-26,3.96,3.786,3.9178333333333333,0.244
2003-03-27,3.95,3.7954999999999997,3.9200000000000004,0.23
2003-03-28,3.92,3.8059999999999996,3.9215,0.202
2003-03-31,3.83,3.8135000000000003,3.9175,0.138
2003-04-01,3.84,3.8229999999999995,3.914,0.152
2003-04-02,3.94,3.8385,3.9114999999999998,0.232
2003-04-03,3.93,3.8515,3.9096666666666664,0.222
2003-04-04,3.96,3.868,3.909,0.27
2003-04-07,4.03,3.8899999999999997,3.9063333333333334,0.398
2003-04-08,3.95,3.9075,3.9028333333333336,0.252
2003-04-09,3.93,3.9240000000000004,3.8991666666666664,0.224
2003-04-10,3.95,3.9345,3.896666666666667,0.258
2003-04-11,4.0,3.9485,3.8950000000000005,0.366
2003-04-14,4.04,3.9595,3.894,0.422
2003-04-15,3.98,3.963,3.8928333333333334,0.328
2003-04-16,3.96,3.9619999999999997,3.8920000000000003,0.284
2003-04-17,3.98,3.9605000000000006,3.8924999999999996,0.334
2003-04-21,4.0,3.9550000000000005,3.8928333333333334,0.38
2003-04-22,4.01,3.9565000000000006,3.894,0.408
2003-04-23,4.02,3.9590000000000005,3.8946666666666663,0.428
2003-04-24,3.93,3.9574999999999996,3.8935,0.226
2003-04-25,3.91,3.9555,3.891,0.204
2003-04-28,3.92,3.9555,3.8896666666666664,0.216
2003-04-29,3.96,3.9620000000000006,3.889,0.298
2003-04-30,3.89,3.9645,3.887,0.19
2003-05-01,3.88,3.9615,3.8856666666666664,0.184
2003-05-02,3.94,3.9619999999999997,3.884333333333333,0.262
2003-05-05,3.92,3.96,3.8835,0.226
2003-05-06,3.84,3.9505000000000003,3.8815,0.154
2003-05-07,3.72,3.939,3.877,0.088
2003-05-08,3.7,3.9274999999999998,3.872333333333333,0.072
2003-05-09,3.69,3.9145000000000003,3.868333333333333,0.062
2003-05-12,3.64,3.8964999999999996,3.8641666666666667,0.034
2003-05-13,3.63,3.876,3.8588333333333336,0.026
2003-05-14,3.53,3.8534999999999995,3.852,0.004
2003-05-15,3.53,3.832,3.8461666666666665,0.006
2003-05-16,3.46,3.806,3.8396666666666666,0.004
2003-05-19,3.46,3.779,3.832333333333333,0.006
2003-05-20,3.38,3.7474999999999996,3.8243333333333336,0.004
2003-05-21,3.39,3.7159999999999997,3.8173333333333335,0.008
2003-05-22,3.34,3.6865,3.81,0.004
2003-05-23,3.34,3.658,3.8029999999999995,0.006
2003-05-27,3.41,3.6325000000000003,3.798,0.02
2003-05-28,3.44,3.6064999999999996,3.7939999999999996,0.024
2003-05-29,3.34,3.5789999999999997,3.7888333333333333,0.008
2003-05-30,3.37,3.5535000000000005,3.7845,0.016
2003-06-02,3.43,3.528,3.7805000000000004,0.032
2003-06-03,3.34,3.499,3.7756666666666665,0.01
2003-06-04,3.3,3.472,3.7708333333333335,0.004
2003-06-05,3.34,3.4530000000000003,3.7664999999999997,0.016
2003-06-06,3.37,3.4365,3.7626666666666666,0.03
2003-06-09,3.29,3.4165,3.7551666666666663,0.004
2003-06-10,3.2,3.3945,3.7464999999999997,0.004
2003-06-11,3.21,3.3735,3.7363333333333335,0.008
2003-06-12,3.18,3.3560000000000003,3.7241666666666666,0.004
2003-06-13,3.13,3.336,3.7100000000000004,0.004
2003-06-16,3.18,3.322,3.696166666666666,0.01
2003-06-17,3.27,3.3125,3.682166666666667,0.024
2003-06-18,3.37,3.312,3.6719999999999997,0.06
2003-06-19,3.35,3.31,3.6616666666666666,0.056
2003-06-20,3.4,3.313,3.6523333333333334,0.08
2003-06-23,3.32,3.312,3.641833333333333,0.036
2003-06-24,3.29,3.306,3.631333333333333,0.03
2003-06-25,3.38,3.303,3.623833333333333,0.082
2003-06-26,3.55,3.3135,3.6189999999999998,0.124
2003-06-27,3.58,3.3240000000000003,3.613,0.128
2003-06-30,3.54,3.3295000000000003,3.6065,0.124
2003-07-01,3.56,3.3405,3.5998333333333337,0.132
2003-07-02,3.56,3.3535000000000004,3.592,0.134
2003-07-03,3.67,3.3699999999999997,3.587333333333333,0.194
2003-07-07,3.74,3.3884999999999996,3.584166666666667,0.258
2003-07-08,3.75,3.4115,3.580833333333333,0.264
2003-07-09,3.73,3.438,3.576333333333333,0.256
2003-07-10,3.7,3.4625,3.570666666666667,0.23
2003-07-11,3.66,3.4865000000000004,3.5653333333333337,0.192
2003-07-14,3.74,3.5170000000000003,3.5616666666666665,0.272
2003-07-15,3.94,3.5549999999999997,3.561,0.46
2003-07-16,3.97,3.59,3.5605,0.536
2003-07-17,3.98,3.6205,3.56,0.568
2003-07-18,4.0,3.653,3.5596666666666668,0.618
2003-07-21,4.19,3.6925,3.564,0.872
2003-07-22,4.17,3.7350000000000003,3.5683333333333334,0.856
2003-07-23,4.12,3.7765,3.5716666666666663,0.804
2003-07-24,4.2,3.8175,3.575666666666667,0.89
2003-07-25,4.22,3.8510000000000004,3.581166666666667,0.906
2003-07-28,4.31,3.8875,3.5883333333333334,0.964
2003-07-29,4.42,3.9314999999999998,3.5963333333333334,0.986
2003-07-30,4.34,3.9705,3.603333333333333,0.976
2003-07-31,4.49,4.0169999999999995,3.614166666666667,1.0
2003-08-01,4.44,4.0555,3.626166666666667,0.996
2003-08-04,4.35,4.086,3.637,0.978
2003-08-05,4.47,4.122,3.65,0.996
2003-08-06,4.32,4.1515,3.6613333333333333,0.966
2003-08-07,4.3,4.181500000000001,3.6725,0.958
2003-08-08,4.27,4.212,3.6848333333333327,0.944
2003-08-11,4.38,4.244,3.6990000000000003,0.984
2003-08-12,4.37,4.2655,3.7141666666666664,0.98
2003-08-13,4.58,4.296,3.7328333333333332,1.0
2003-08-14,4.55,4.3245,3.7523333333333335,0.996
2003-08-15,4.55,4.351999999999999,3.7716666666666665,0.994
2003-08-18,4.49,4.367,3.7908333333333335,0.986
2003-08-19,4.38,4.3774999999999995,3.8081666666666667,0.966
2003-08-20,4.45,4.394,3.8255,0.976
2003-08-21,4.53,4.410500000000001,3.843666666666666,0.988
2003-08-22,4.48,4.4235,3.862666666666667,0.976
2003-08-25,4.53,4.434500000000001,3.882,0.986
2003-08-26,4.5,4.4385,3.8998333333333335,0.98
2003-08-27,4.54,4.4485,3.9198333333333335,0.988
2003-08-28,4.42,4.445,3.9385,0.946
2003-08-29,4.45,4.4455,3.9570000000000003,0.954
2003-09-02,4.61,4.4585,3.9776666666666665,1.0
2003-09-03,4.6,4.465,3.9995000000000003,0.996
2003-09-04,4.52,4.475,4.0215,0.968
2003-09-05,4.35,4.4775,4.0405,0.91
2003-09-08,4.41,4.4845,4.061000000000001,0.924
2003-09-09,4.37,4.484,4.081666666666667,0.91
2003-09-10,4.28,4.4795,4.1,0.88
2003-09-11,4.35,4.468,4.117999999999999,0.9
2003-09-12,4.27,4.454,4.133,0.868
2003-09-15,4.28,4.4405,4.1485,0.874
2003-09-16,4.29,4.4305,4.163333333333333,0.876
2003-09-17,4.2,4.4215,4.178,0.822
2003-09-18,4.19,4.4085,4.1930000000000005,0.81
2003-09-19,4.17,4.3905,4.206166666666666,0.79
2003-09-22,4.26,4.379499999999999,4.218,0.848
2003-09-23,4.24,4.365,4.229,0.836
2003-09-24,4.16,4.348,4.239333333333333,0.77
2003-09-25,4.12,4.327,4.248666666666667,0.732
2003-09-26,4.04,4.308,4.256666666666667,0.628
2003-09-29,4.09,4.29,4.2636666666666665,0.694
2003-09-30,3.96,4.257499999999999,4.267333333333334,0.458
2003-10-01,3.96,4.2255,4.270833333333333,0.456
2003-10-02,4.03,4.2010000000000005,4.275833333333334,0.612
2003-10-03,4.21,4.194,4.2843333333333335,0.816
2003-10-06,4.17,4.182,4.292833333333333,0.776
2003-10-07,4.27,4.177,4.301666666666667,0.858
2003-10-08,4.27,4.1765,4.307166666666666,0.856
2003-10-09,4.32,4.175,4.313,0.886
2003-10-10,4.29,4.176,4.3181666666666665,0.87
2003-10-14,4.37,4.1805,4.324333333333333,0.908
2003-10-15,4.43,4.1875,4.328333333333333,0.932
2003-10-16,4.47,4.201,4.333333333333333,0.946
2003-10-17,4.41,4.212,4.338166666666667,0.914
2003-10-20,4.41,4.223999999999999,4.341666666666667,0.912
2003-10-21,4.38,4.23,4.344333333333333,0.9
2003-10-22,4.29,4.2325,4.343999999999999,0.844
2003-10-23,4.34,4.2415,4.342666666666665,0.866
2003-10-24,4.24,4.2475,4.340999999999999,0.796
2003-10-27,4.3,4.2605,4.337833333333333,0.846
2003-10-28,4.23,4.2675,4.334333333333333,0.784
2003-10-29,4.31,4.285,4.333666666666667,0.85
2003-10-30,4.36,4.305,4.331833333333334,0.88
2003-10-31,4.33,4.319999999999999,4.332,0.856
2003-11-03,4.4,4.3295,4.333666666666667,0.904
2003-11-04,4.33,4.3375,4.334666666666667,0.85
2003-11-05,4.38,4.343,4.334666666666666,0.894
2003-11-06,4.45,4.351999999999999,4.336,0.936
2003-11-07,4.48,4.36,4.334333333333333,0.95
2003-11-10,4.49,4.369999999999999,4.333333333333333,0.956
2003-11-12,4.44,4.373500000000001,4.3315,0.918
2003-11-13,4.3,4.367,4.328333333333333,0.804
2003-11-14,4.22,4.3545,4.325666666666667,0.73
2003-11-17,4.18,4.343,4.3211666666666675,0.688
2003-11-18,4.17,4.331,4.315166666666667,0.674
2003-11-19,4.24,4.324,4.311166666666667,0.746
2003-11-20,4.16,4.317500000000001,4.305000000000001,0.656
2003-11-21,4.15,4.308,4.299166666666666,0.644
2003-11-24,4.23,4.3075,4.294,0.734
2003-11-25,4.19,4.302,4.290166666666667,0.694
2003-11-26,4.25,4.303,4.286833333333333,0.752
2003-11-28,4.34,4.3045,4.282333333333333,0.836
2003-12-01,4.4,4.306500000000001,4.279,0.886
2003-12-02,4.38,4.309,4.276666666666667,0.872
2003-12-03,4.41,4.3095,4.277666666666667,0.894
2003-12-04,4.38,4.312,4.277166666666667,0.866
2003-12-05,4.23,4.3045,4.2748333333333335,0.716
2003-12-08,4.29,4.2965,4.275,0.77
2003-12-09,4.32,4.2885,4.2745,0.8
2003-12-10,4.3,4.279000000000001,4.275,0.778
2003-12-11,4.27,4.2705,4.2748333333333335,0.736
2003-12-12,4.26,4.2685,4.274333333333334,0.722
2003-12-15,4.28,4.2715,4.275666666666667,0.748
2003-12-16,4.24,4.274500000000001,4.2764999999999995,0.702
2003-12-17,4.19,4.2755,4.276833333333333,0.652
2003-12-18,4.16,4.2715,4.275166666666666,0.614
2003-12-19,4.15,4.271,4.273666666666667,0.6
2003-12-22,4.18,4.2725,4.274,0.638
2003-12-23,4.28,4.275,4.276666666666667,0.746
2003-12-24,4.2,4.2755,4.279333333333333,0.66
2003-12-26,4.17,4.2715000000000005,4.280666666666667,0.616
2003-12-29,4.24,4.2665,4.285333333333333,0.696
2003-12-30,4.29,4.261,4.2908333333333335,0.76
2003-12-31,4.27,4.2555,4.294833333333333,0.722
2004-01-02,4.38,4.2540000000000004,4.297666666666667,0.864
2004-01-05,4.41,4.2555,4.301666666666667,0.892
